what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360002568537
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1360002569845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1360002573545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360002573740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360002574014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360002745067
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360002747508
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1360002749842
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1360002749935
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1360002750478
opened,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1360002750845
activated,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1360002754682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360002755203
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1360002755204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360002757074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360002757347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360002770141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360002771947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360002974707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360002977406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1360002983333
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1360002984533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360002990993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360003022478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360003023204
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1360010078898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360010079021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360010079333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360010080560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360010080926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360010082312
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360010082920
stopped,bundle,org.scala-ide.sdt.core,2.0.0.v-2_09-201112200102-82421c5,"org.scala-ide.sdt.core",1360010084491
stopped,bundle,org.scala-ide.sdt.aspects,2.0.0.v-2_09-201112200102-82421c5,"org.scala-ide.sdt.aspects",1360010084491
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1360010084509
